road,id,model_type,name,lat,lon,length,chainage,condition
N1,1035,bridge,Bridge 198,22.1133524851063,92.0726869042553,0.005,288.329,A
N1,1036,link,Link 697,22.1133056,92.0726938,0.7179999999999609,288.336,
N1,1037,link,Link 698,22.1062222,92.0738049,0.5580000000000496,289.054,
N1,1038,link,Link 699,22.1021667,92.0740549,0.11199999999996635,289.612,
N1,1039,link,Link 700,22.0993052,92.0743604,0.25,289.724,
N1,1040,bridge,Bridge 199,22.09827857,92.074800422,0.0072,289.889,A
N1,1041,link,Link 701,22.0977497,92.0750271,0.03000000000002956,289.974,
N1,1042,link,Link 702,22.097583,92.0752216,0.6119999999999663,290.004,
N1,1043,link,Link 703,22.0942219,92.0798604,0.22200000000003683,290.616,
N1,1044,bridge,Bridge 200,22.0935775004504,92.0805047995495,0.0112,290.719,A
N1,1045,link,Link 704,22.092833,92.0812493,0.9559999999999604,290.838,
N1,1046,link,Link 705,22.0876941,92.088583,0.5459999999999923,291.794,
N1,1047,link,Link 706,22.0844441,92.0924997,0.41800000000000637,292.34,
N1,1048,bridge,Bridge 201,22.0840668315789,92.093196937799,0.002,292.426,A
N1,1049,link,Link 707,22.0826104,92.0958886,0.30000000000001137,292.758,
N1,1050,link,Link 708,22.081166,92.0982774,0.6999999999999886,293.058,
N1,1051,bridge,Bridge 202,22.080520608,92.0984855314285,0.0126,293.134,A
N1,1052,link,Link 709,22.0752216,92.1001944,0.7040000000000077,293.758,
N1,1053,link,Link 710,22.0699438,92.1038333,0.03300000000001546,294.462,
N1,1054,link,Link 711,22.0698049,92.104,0.17700000000002092,294.495,
N1,1055,bridge,Bridge 590,22.0695600813559,92.1042754237288,0.0303,294.534,B
N1,1056,bridge,Bridge 203,22.0695600813559,92.1042754237288,0.0303,294.534,A
N1,1057,link,Link 712,22.0686938,92.10525,0.5659999999999741,294.672,
N1,1058,bridge,Bridge 204,22.0679099558303,92.1055530035335,0.002,294.77,A
N1,1059,link,Link 713,22.0641667,92.107,0.045000000000015916,295.238,
N1,1060,link,Link 714,22.0638611,92.1070833,0.37999999999999545,295.283,
N1,1061,bridge,Bridge 206,22.0637567157894,92.1071061094736,0.038799999999999994,295.295,A
N1,1062,bridge,Bridge 205,22.0637567157894,92.1071061094736,0.0385,295.295,A
N1,1063,bridge,Bridge 207,22.06088615,92.10773337,0.0025,295.625,A
N1,1064,link,Link 715,22.0605556,92.1078056,0.009000000000014552,295.663,
N1,1065,link,Link 716,22.0604722,92.1078611,0.4230000000000018,295.672,
N1,1066,link,Link 717,22.0568611,92.1090833,0.5149999999999864,296.095,
N1,1067,bridge,Bridge 208,22.0565051155339,92.1090854592233,0.008199999999999999,296.135,A
N1,1068,link,Link 718,22.0522778,92.1091111,0.06200000000001182,296.61,
N1,1069,bridge,Bridge 209,22.0519296419354,92.1090613887096,0.0126,296.647,A
N1,1070,link,Link 719,22.0516944,92.1090278,0.3299999999999841,296.672,
N1,1071,link,Link 720,22.0486386,92.1082222,0.43899999999996453,297.002,
N1,1072,bridge,Bridge 210,22.0483713234624,92.1081938519362,0.006,297.034,A
N1,1073,link,Link 721,22.0449719,92.1078333,0.09500000000002728,297.441,
N1,1074,link,Link 722,22.0443052,92.1073056,0.1360000000000241,297.536,
N1,1075,bridge,Bridge 211,22.0440962566176,92.1070629529411,0.013640000000000001,297.569,A
N1,1076,link,Link 723,22.0434441,92.1063056,0.6949999999999932,297.672,
N1,1077,link,Link 724,22.0379163,92.104,0.09699999999997999,298.367,
N1,1078,bridge,Bridge 212,22.0375898525773,92.1039891092783,0.0025,298.405,A
N1,1079,bridge,Bridge 213,22.0375898525773,92.1039891092783,0.0025,298.405,A
N1,1080,link,Link 725,22.037083,92.1039722,0.5670000000000073,298.464,
N1,1081,link,Link 726,22.0320827,92.1041667,0.3779999999999859,299.031,
N1,1082,bridge,Bridge 214,22.031864884656,92.1041246666666,0.0025,299.057,A
N1,1083,link,Link 727,22.028916,92.1035556,0.05500000000000682,299.409,
N1,1084,bridge,Bridge 216,22.0287013636363,92.1034293272727,0.0688,299.434,A
N1,1085,bridge,Bridge 215,22.0287013636363,92.1034293272727,0.0688,299.434,A
N1,1086,link,Link 728,22.0284438,92.1032778,0.019000000000005457,299.464,
N1,1087,link,Link 729,22.0283327,92.1031944,0.8990000000000009,299.483,
N1,1088,bridge,Bridge 217,22.0260045474972,92.1026967443826,0.002,299.756,A
N1,1089,link,Link 730,22.020666,92.1015556,0.014000000000010004,300.382,
N1,1090,link,Link 731,22.0205549,92.1015,0.9230000000000018,300.396,
N1,1091,bridge,Bridge 218,22.0204980278439,92.1014277681473,0.01,300.406,A
N1,1092,link,Link 732,22.0153056,92.094833,0.9300000000000068,301.319,
N1,1093,bridge,Bridge 219,22.0078200503225,92.0927765812903,0.003,302.237,A
N1,1094,link,Link 733,22.0077222,92.0927497,0.04899999999997817,302.249,
N1,1095,link,Link 734,22.0074167,92.0924997,0.464999999999975,302.298,
N1,1096,bridge,Bridge 220,22.0041726139784,92.0905686346236,0.0126,302.729,A
N1,1097,link,Link 735,22.0039167,92.0904163,0.5400000000000205,302.763,
N1,1098,bridge,Bridge 221,22.00042964,92.0883193766666,0.0062,303.237,A
N1,1099,link,Link 736,21.9999441,92.0880274,0.016000000000019554,303.303,
N1,1100,link,Link 737,21.999833,92.0879997,0.5469999999999686,303.319,
N1,1101,bridge,Bridge 222,21.9958359641681,92.0874589126142,0.003,303.782,A
N1,1102,bridge,Bridge 223,21.9957410021937,92.0874460645338,0.0124,303.793,A
N1,1103,link,Link 738,21.9951108,92.0873608,0.016999999999995907,303.866,
N1,1104,link,Link 739,21.9950552,92.0872774,0.4340000000000259,303.883,
N1,1105,bridge,Bridge 225,21.9922334387096,92.0863582073732,0.0588,304.217,A
N1,1106,bridge,Bridge 224,21.9922334387096,92.0863582073732,0.0585,304.217,A
N1,1107,link,Link 740,21.9913886,92.086083,0.060000000000002274,304.317,
N1,1108,link,Link 741,21.9908886,92.0859163,0.019000000000005457,304.377,
N1,1109,link,Link 742,21.9907219,92.0858608,0.15999999999996817,304.396,
N1,1110,bridge,Bridge 226,21.990280244375,92.08568596625,0.014199999999999999,304.449,A
N1,1111,link,Link 743,21.9893886,92.085333,0.4060000000000059,304.556,
N1,1112,bridge,Bridge 591,21.9870408741379,92.0839943655172,0.022,304.857,B
N1,1113,bridge,Bridge 227,21.9870408741379,92.0839943655172,0.0242,304.857,A
N1,1114,link,Link 744,21.9862219,92.0835274,0.02400000000000091,304.962,
N1,1115,link,Link 745,21.9860552,92.0834441,0.38900000000001,304.986,
N1,1116,link,Link 746,21.9829716,92.0817771,0.26499999999998636,305.375,
N1,1117,bridge,Bridge 592,21.9819040437735,92.080773326415,0.0224,305.527,B
N1,1118,bridge,Bridge 228,21.9819040437735,92.080773326415,0.0225,305.527,A
N1,1119,link,Link 747,21.9811104,92.0800271,0.025000000000034106,305.64,
N1,1120,link,Link 748,21.9810549,92.0799438,0.25399999999996226,305.665,
N1,1121,bridge,Bridge 229,21.9804623633858,92.0788716271653,0.018699999999999998,305.794,A
N1,1122,link,Link 749,21.9798882,92.0778327,0.3420000000000414,305.919,
N1,1123,bridge,Bridge 230,21.979298574269,92.0758492263157,0.0035,306.139,A
N1,1124,link,Link 750,21.9789716,92.0747493,0.13299999999998136,306.261,
N1,1125,link,Link 751,21.9781104,92.0739993,1.016999999999996,306.394,
N1,1126,bridge,Bridge 231,21.9738684029498,92.0683204789577,0.0025,307.229,A
N1,1127,link,Link 752,21.9729438,92.0670827,0.17099999999999227,307.411,
N1,1128,link,Link 753,21.9720827,92.0657222,0.5640000000000214,307.582,
N1,1129,bridge,Bridge 232,21.9689581196808,92.0641501117021,0.0015,307.981,A
N1,1130,link,Link 754,21.967666,92.0635,0.26499999999998636,308.146,
N1,1131,link,Link 755,21.9654167,92.0625556,0.25499999999999545,308.411,
N1,1132,bridge,Bridge 233,21.9622138572549,92.0633168764705,0.0224,308.652,A
N1,1133,bridge,Bridge 234,21.9622138572549,92.0633168764705,0.0224,308.652,A
N1,1134,link,Link 756,21.9620278,92.0633611,0.021000000000015007,308.666,
N1,1135,link,Link 757,21.9618611,92.0634444,0.3720000000000141,308.687,
N1,1136,bridge,Bridge 235,21.9592401112903,92.0652791298387,0.008199999999999999,309.038,A
N1,1137,link,Link 758,21.9590833,92.0653889,0.35199999999997544,309.059,
N1,1138,bridge,Bridge 236,21.9580321636363,92.0663932818182,0.003,309.355,A
N1,1139,link,Link 759,21.9578333,92.0665833,0.08499999999997954,309.411,
N1,1140,link,Link 760,21.9569167,92.0673327,0.521000000000015,309.496,
N1,1141,bridge,Bridge 593,21.9520795406909,92.0678138084453,0.0223,309.971,B
N1,1142,bridge,Bridge 237,21.9520795406909,92.0678138084453,0.0224,309.971,A
N1,1143,link,Link 761,21.9516111,92.0678604,0.021000000000015007,310.017,
N1,1144,link,Link 762,21.9514444,92.0678604,0.30299999999999727,310.038,
N1,1145,link,Link 763,21.9489441,92.0675271,0.46100000000001273,310.341,
N1,1146,bridge,Bridge 238,21.9453993720173,92.0669286609544,0.0014,310.723,A
N1,1147,link,Link 764,21.9446663,92.0668049,0.5389999999999873,310.802,
N1,1148,link,Link 765,21.940583,92.0643889,0.6150000000000091,311.341,
N1,1149,bridge,Bridge 239,21.9360290154471,92.0625427235772,0.0045,311.886,A
N1,1150,link,Link 766,21.9354441,92.0623056,0.2529999999999859,311.956,
N1,1151,bridge,Bridge 240,21.9339454415019,92.0616661541501,0.009300000000000001,312.138,A
N1,1152,link,Link 767,21.9333608,92.0614167,0.15699999999998226,312.209,
N1,1153,bridge,Bridge 241,21.9323086726114,92.0608009579617,0.0045,312.354,A
N1,1154,link,Link 768,21.9322216,92.06075,0.07800000000003138,312.366,
N1,1155,link,Link 769,21.931666,92.0603611,0.26400000000001,312.444,
N1,1156,bridge,Bridge 242,21.93038125,92.0596840375,0.0047,312.609,A
N1,1157,link,Link 770,21.9296104,92.0592778,0.672999999999945,312.708,
N1,1158,link,Link 771,21.9235827,92.0585,0.5850000000000364,313.381,
N1,1159,bridge,Bridge 243,21.9179119605128,92.0597362988034,0.002,313.947,A
N1,1160,link,Link 772,21.9177216,92.0597778,0.30299999999999727,313.966,
N1,1161,bridge,Bridge 244,21.9167591663366,92.0599899313531,0.003,314.144,A
N1,1162,link,Link 773,21.9160833,92.0601389,0.14699999999999136,314.269,
N1,1163,link,Link 774,21.9148333,92.0604722,0.2230000000000132,314.416,
N1,1164,bridge,Bridge 245,21.9140727206278,92.0605472089686,0.004,314.502,A
N1,1165,link,Link 775,21.9128611,92.0606667,0.5109999999999673,314.639,
N1,1166,bridge,Bridge 246,21.909622912133,92.0605661266144,0.0092,315.009,A
N1,1167,link,Link 776,21.9083889,92.0605278,0.27000000000003865,315.15,
N1,1168,link,Link 777,21.9059444,92.0609167,0.3079999999999927,315.42,
N1,1169,link,Link 778,21.9031667,92.0611667,0.5649999999999977,315.728,
N1,1170,link,Link 779,21.8969997,92.0612222,0.06299999999998818,316.293,
N1,1171,link,Link 780,21.89646793301105,92.06108684571824,0.6610000000000014,316.356,
N1,1172,bridge,Bridge 247,21.8910236519337,92.0597010756906,0.013640000000000001,317.001,A
N1,1173,link,Link 781,21.8908886,92.0596667,0.28199999999998226,317.017,
N1,1174,link,Link 782,21.8883886,92.0600833,0.8330000000000268,317.299,
N1,1175,bridge,Bridge 248,21.8812215213685,92.0590015447779,0.009300000000000001,318.11,A
N1,1176,link,Link 783,21.8810271,92.0589722,0.17899999999997362,318.132,
N1,1177,link,Link 784,21.879416,92.0590833,0.5080000000000382,318.311,
N1,1178,bridge,Bridge 249,21.8751197401574,92.0591098413385,0.003,318.796,A
N1,1179,link,Link 785,21.874916,92.0591111,0.5009999999999764,318.819,
N1,1180,link,Link 786,21.8704993,92.0591389,0.9069999999999823,319.32,
N1,1181,bridge,Bridge 250,21.8628351415656,92.0594848712238,0.003,320.189,A
N1,1182,link,Link 787,21.8625,92.0595,0.09300000000001774,320.227,
N1,1183,link,Link 788,21.8616389,92.0596111,0.22199999999998,320.32,
N1,1184,bridge,Bridge 667,21.8599725797297,92.0601907085585,0.0562,320.513,C
N1,1185,bridge,Bridge 251,21.8599725797297,92.0601907085585,0.0564,320.513,A
N1,1186,link,Link 789,21.8597222,92.0602778,0.05900000000002592,320.542,
N1,1187,link,Link 790,21.8592222,92.0604444,0.7239999999999895,320.601,
N1,1188,bridge,Bridge 252,21.8529287900552,92.0609576198894,0.0143,321.305,A
N1,1189,link,Link 791,21.85275,92.0609722,0.021000000000015007,321.325,
N1,1190,link,Link 792,21.8526111,92.0609722,0.228999999999985,321.346,
N1,1191,bridge,Bridge 253,21.8508595323144,92.0609491344978,0.0021000000000000003,321.536,A
N1,1192,link,Link 793,21.8505,92.0609444,0.7649999999999864,321.575,
N1,1193,link,Link 794,21.8441386,92.0628056,0.21300000000002228,322.34,
N1,1194,bridge,Bridge 254,21.8429700741784,92.0635984638497,0.0045,322.5,A
N1,1195,link,Link 795,21.842583,92.0638611,0.32200000000000273,322.553,
N1,1196,bridge,Bridge 255,21.8403935683229,92.0649325472049,0.003,322.823,A
N1,1197,link,Link 796,21.8399719,92.0651389,0.48200000000002774,322.875,
N1,1198,link,Link 797,21.8363052,92.067416,0.31399999999996453,323.357,
N1,1199,bridge,Bridge 256,21.8341033152866,92.0682735910828,0.0158,323.619,A
N1,1200,link,Link 798,21.8336663,92.0684438,0.17099999999999227,323.671,
N1,1201,link,Link 799,21.8322216,92.0689993,0.48200000000002774,323.842,
N1,1202,link,Link 800,21.8280827,92.0712771,0.2939999999999827,324.324,
N1,1203,bridge,Bridge 257,21.8280258214285,92.0713035547619,0.0073,324.331,A
N1,1204,bridge,Bridge 668,21.8257831806122,92.0723466282313,0.045,324.607,C
N1,1205,bridge,Bridge 258,21.8257831806122,92.0723466282313,0.046,324.607,A
N1,1206,link,Link 801,21.8256938,92.0723882,0.04800000000000182,324.618,
N1,1207,link,Link 802,21.8252771,92.0725549,0.5169999999999959,324.666,
N1,1208,bridge,Bridge 259,21.8211428750483,92.0740201388781,0.0124,325.153,A
N1,1209,link,Link 803,21.8208882,92.0741104,0.1490000000000009,325.183,
N1,1210,link,Link 804,21.8195271,92.0741382,0.18099999999998317,325.332,
N1,1211,bridge,Bridge 260,21.8181692602209,92.0739442353591,0.014,325.49,A
N1,1212,link,Link 805,21.8179716,92.073916,0.8310000000000173,325.513,
N1,1213,link,Link 806,21.8119444,92.0776382,0.8439999999999941,326.344,
N1,1214,link,Link 807,21.8045278,92.077166,0.1560000000000059,327.188,
N1,1215,bridge,Bridge 261,21.8034238025641,92.0772322128205,0.014,327.312,A
N1,1216,link,Link 808,21.8031389,92.0772493,0.014999999999986358,327.344,
N1,1217,link,Link 809,21.8030278,92.0772771,0.010000000000047748,327.359,
N1,1218,link,Link 810,21.8029167,92.0772771,0.992999999999995,327.369,
N1,1219,link,Link 811,21.7941941,92.0783882,0.7749999999999773,328.362,
N1,1220,bridge,Bridge 262,21.787854008387,92.0788540064516,0.0206,329.084,A
N1,1221,link,Link 812,21.7873886,92.0788882,0.10000000000002274,329.137,
N1,1222,bridge,Bridge 263,21.786997484,92.0789493159999,0.021,329.181,A
N1,1223,link,Link 813,21.7864997,92.0790271,0.1379999999999768,329.237,
N1,1224,link,Link 814,21.7853052,92.079166,0.18000000000000682,329.375,
N1,1225,bridge,Bridge 594,21.7841953311111,92.0792425355555,0.014199999999999999,329.499,B
N1,1226,link,Link 815,21.7836941,92.0792771,0.8190000000000168,329.555,
N1,1227,link,Link 816,21.7782493,92.0840552,0.07999999999998408,330.374,
N1,1228,link,Link 817,21.7776382,92.0843886,0.2249999999999659,330.454,
N1,1229,link,Link 818,21.7758049,92.0851108,0.19500000000005002,330.679,
N1,1230,link,Link 819,21.7737216,92.0840552,0.1349999999999909,330.874,
N1,1231,bridge,Bridge 264,21.7735339222222,92.0839144733333,0.0157,330.931,A
N1,1232,link,Link 820,21.7732771,92.0837219,0.29300000000000637,331.009,
N1,1233,bridge,Bridge 669,21.7715943354948,92.0821099546075,0.3,331.259,C
N1,1234,bridge,Bridge 774,21.7715943354948,92.0821099546075,0.29414999999999997,331.259,D
N1,1235,link,Link 821,21.7713049,92.0818327,0.02400000000000091,331.302,
N1,1236,link,Link 822,21.7711938,92.0816382,0.3109999999999786,331.326,
N1,1237,link,Link 823,21.7693327,92.079416,0.4289999999999736,331.637,
N1,1238,link,Link 824,21.7664722,92.0767771,0.23600000000004684,332.066,
N1,1239,link,Link 825,21.7646389,92.075916,0.5749999999999886,332.302,
N1,1240,link,Link 826,21.7596389,92.0764993,0.5529999999999973,332.877,
N1,1241,link,Link 827,21.7546944,92.0770271,1.0020000000000095,333.43,
N1,1242,link,Link 828,21.7466386,92.080916,0.8650000000000091,334.432,
N1,1243,bridge,Bridge 595,21.7401466184971,92.0826243745664,0.009300000000000001,335.192,B
N1,1244,link,Link 829,21.7392497,92.0828604,0.1409999999999627,335.297,
N1,1245,bridge,Bridge 265,21.7385629191489,92.0831876319149,0.014,335.38,A
N1,1246,link,Link 830,21.738083,92.0834163,0.05099999999998772,335.438,
N1,1247,link,Link 831,21.7376386,92.0834719,0.6800000000000068,335.489,
N1,1248,bridge,Bridge 266,21.7326068595588,92.0837488330882,0.0052,336.054,A
N1,1249,link,Link 832,21.7315827,92.0838052,0.18100000000004002,336.169,
N1,1250,bridge,Bridge 267,21.7309878314917,92.0838156441988,0.038799999999999994,336.237,A
N1,1251,bridge,Bridge 670,21.7309878314917,92.0838156441988,0.0384,336.237,C
N1,1252,link,Link 833,21.7299993,92.083833,0.03899999999998727,336.35,
N1,1253,link,Link 834,21.7296382,92.083833,0.06900000000001683,336.389,
N1,1254,link,Link 835,21.7290271,92.0838608,0.6889999999999645,336.458,
N1,1255,bridge,Bridge 268,21.7240739341074,92.083544148476,0.0126,337.019,A
N1,1256,link,Link 836,21.7229438,92.0834719,0.16300000000001091,337.147,
N1,1257,link,Link 837,21.7215549,92.0830827,0.14800000000002456,337.31,
N1,1258,link,Link 838,21.7204716,92.0822493,0.4199999999999591,337.458,
N1,1259,link,Link 839,21.7169438,92.0824993,0.6129999999999995,337.878,
N1,1260,link,Link 840,21.7120833,92.0821104,0.5269999999999868,338.491,
N1,1261,bridge,Bridge 269,21.7092513759013,92.0806750603415,0.0128,338.859,A
N1,1262,link,Link 841,21.7080278,92.0800549,0.48900000000003274,339.018,
N1,1263,link,Link 842,21.7040556,92.0788604,0.3100000000000023,339.507,
N1,1264,bridge,Bridge 270,21.7028300370967,92.0786456251612,0.009300000000000001,339.648,A
N1,1265,link,Link 843,21.7013611,92.0783882,0.6979999999999791,339.817,
N1,1266,link,Link 844,21.6957497,92.0805827,1.0120000000000005,340.515,
N1,1267,link,Link 845,21.6868608,92.0800827,1.0,341.527,
N1,1268,link,Link 846,21.678416,92.0770827,0.41700000000003,342.527,
N1,1269,bridge,Bridge 271,21.676279289928,92.0768074748201,0.0596,342.77,A
N1,1270,bridge,Bridge 671,21.676279289928,92.0768074748201,0.05857,342.77,C
N1,1271,link,Link 847,21.6747493,92.0766104,0.06199999999995498,342.944,
N1,1272,link,Link 848,21.6742216,92.0765549,0.4230000000000018,343.006,
N1,1273,bridge,Bridge 272,21.6721049602836,92.0763992531915,0.014,343.243,A
N1,1274,link,Link 849,21.6704438,92.0762771,0.03400000000004866,343.429,
N1,1275,link,Link 850,21.6695549,92.0760549,0.09600000000000364,343.463,
N1,1276,link,Link 851,21.6688327,92.0759438,0.7659999999999627,343.559,
N1,1277,bridge,Bridge 273,21.6629404415143,92.075071645953,0.0035,344.209,A
N1,1278,link,Link 852,21.6618889,92.074916,0.1430000000000291,344.325,
N1,1279,link,Link 853,21.6606111,92.0750827,0.17599999999998772,344.468,
N1,1280,bridge,Bridge 672,21.6600543017045,92.0751025664772,0.05403,344.531,C
N1,1281,bridge,Bridge 274,21.6600543017045,92.0751025664772,0.0544,344.531,A
N1,1282,link,Link 854,21.6590556,92.0751382,0.055999999999983174,344.644,
N1,1283,link,Link 855,21.653,92.0751382,0.7839999999999918,344.7,
N1,1284,link,Link 856,21.6518056,92.0737771,0.2370000000000232,345.484,
N1,1285,bridge,Bridge 674,21.6508560658227,92.0735619202531,0.06003,345.592,C
N1,1286,bridge,Bridge 673,21.6508560658227,92.0735619202531,0.061,345.592,C
N1,1287,link,Link 857,21.6497219,92.0733049,0.06200000000001182,345.721,
N1,1288,link,Link 858,21.6491941,92.0733049,0.01799999999997226,345.783,
N1,1289,link,Link 859,21.649083,92.0733049,0.2510000000000332,345.801,
N1,1290,bridge,Bridge 275,21.6480847609561,92.0733292227091,0.0045,345.911,A
N1,1291,link,Link 860,21.6468052,92.0733604,0.44700000000000273,346.052,
N1,1292,link,Link 861,21.6428608,92.0732216,1.0179999999999723,346.499,
N1,1293,link,Link 862,21.634833,92.0770271,1.02800000000002,347.517,
N1,1294,link,Link 863,21.6259716,92.0773882,0.7339999999999804,348.545,
N1,1295,bridge,Bridge 596,21.6225351880109,92.0737034768392,0.00145,349.092,B
N1,1296,link,Link 864,21.6213604,92.0724438,0.26600000000001955,349.279,
N1,1297,link,Link 865,21.6197771,92.0705271,0.3990000000000009,349.545,
N1,1298,bridge,Bridge 597,21.618376660401,92.0691713375939,0.0453,349.759,B
N1,1299,bridge,Bridge 276,21.618376660401,92.0691713375939,0.04455,349.759,A
N1,1300,link,Link 866,21.617166,92.0679993,0.05099999999998772,349.944,
N1,1301,link,Link 867,21.6167771,92.0678049,0.05899999999996908,349.995,
N1,1302,link,Link 868,21.6150556,92.0667771,0.1150000000000091,350.054,
N1,1303,link,Link 869,21.61225,92.0652222,0.1400000000000432,350.169,
N1,1304,link,Link 870,21.610086825,92.06399479375,0.17999999999994998,350.309,
N1,1305,link,Link 871,21.6073056,92.0624167,0.7970000000000255,350.489,
N1,1306,bridge,Bridge 277,21.6065189670012,92.0623070695106,0.007,350.674,A
N1,1307,bridge,Bridge 278,21.6051753127979,92.0621198087829,0.0052,350.99,A
N1,1308,link,Link 872,21.6039167,92.0619444,0.05700000000001637,351.286,
N1,1309,link,Link 873,21.603029505025123,92.061920540201,0.3410000000000082,351.343,
N1,1310,bridge,Bridge 279,21.5985935301507,92.061801241206,0.009300000000000001,351.628,A
N1,1311,link,Link 874,21.5977219,92.0617778,0.6019999999999754,351.684,
N1,1312,bridge,Bridge 280,21.5960736973421,92.0614095408637,0.014,352.064,A
N1,1313,link,Link 875,21.5951108,92.0611944,0.08199999999999363,352.286,
N1,1314,link,Link 876,21.59379884019608,92.06161870980392,0.32600000000002183,352.368,
N1,1315,bridge,Bridge 281,21.5894309740196,92.0630313509804,0.0014,352.641,A
N1,1316,link,Link 877,21.588583,92.0633056,0.5039999999999623,352.694,
N1,1317,bridge,Bridge 675,21.5876028,92.0649047857142,0.0045,353.162,C
N1,1318,link,Link 878,21.5875274,92.0650278,0.10000000000002274,353.198,
N1,1319,link,Link 879,21.5861941,92.0650278,0.16800000000000637,353.298,
N1,1320,link,Link 880,21.584833,92.0652222,0.7309999999999945,353.466,
N1,1321,bridge,Bridge 282,21.5830741250341,92.0657158465116,0.0025,353.694,A
N1,1322,link,Link 881,21.5791938,92.0668049,0.1290000000000191,354.197,
N1,1323,link,Link 882,21.5769993,92.0697216,0.8409999999999513,354.326,
N1,1324,bridge,Bridge 283,21.5744075162901,92.0707446712247,0.0124,354.739,A
N1,1325,link,Link 883,21.5717216,92.0718049,0.6940000000000168,355.167,
N1,1326,link,Link 884,21.564,92.0702493,0.32600000000002183,355.861,
N1,1327,link,Link 885,21.5629444,92.0700271,0.1349999999999909,356.187,
N1,1328,bridge,Bridge 284,21.5623201688888,92.0698139251851,0.0095,356.261,A
N1,1329,link,Link 886,21.5618056,92.0696382,0.1209999999999809,356.322,
N1,1330,link,Link 887,21.5608333,92.0692771,0.7460000000000377,356.443,
N1,1331,bridge,Bridge 285,21.5603042595174,92.0691476,0.0048,356.517,A
N1,1332,bridge,Bridge 286,21.5594892512064,92.0689481,0.007,356.631,A
N1,1333,link,Link 888,21.5555,92.0679716,0.19599999999996953,357.189,
N1,1334,bridge,Bridge 288,21.5554256122448,92.0679503244898,0.046,357.264,A
N1,1335,bridge,Bridge 287,21.5554256122448,92.0679503244898,0.046,357.264,A
N1,1336,link,Link 889,21.5553056,92.067916,0.05200000000002092,357.385,
N1,1337,link,Link 890,21.5548889,92.0678049,0.4230000000000018,357.437,
N1,1338,link,Link 891,21.5484719,92.0670827,0.04599999999999227,357.86,
N1,1339,link,Link 892,21.548083,92.0670271,0.18299999999999272,357.906,
N1,1340,bridge,Bridge 676,21.5470666065573,92.0668953754098,0.0446,358.03,C
N1,1341,bridge,Bridge 289,21.5470666065573,92.0668953754098,0.04463,358.03,A
N1,1342,link,Link 893,21.546583,92.0668327,0.8870000000000005,358.089,
N1,1343,link,Link 894,21.538333,92.0639722,1.0160000000000196,358.976,
N1,1344,link,Link 895,21.5294993,92.0650278,0.03299999999995862,359.992,
N1,1345,link,Link 896,21.5283049,92.0650833,0.21200000000004593,360.025,
N1,1346,link,Link 897,21.5264716,92.0651944,0.3439999999999941,360.237,
N1,1347,bridge,Bridge 290,21.5255297395348,92.0653252244186,0.014,360.345,A
N1,1348,bridge,Bridge 291,21.5237332279069,92.0655747598837,0.008,360.551,A
N1,1349,link,Link 898,21.5234716,92.0656111,0.01999999999998181,360.581,
N1,1350,link,Link 899,21.5233049,92.0656389,0.13900000000001,360.601,
N1,1351,link,Link 900,21.5220827,92.0658611,0.16199999999997772,360.74,
N1,1352,bridge,Bridge 292,21.5207709407407,92.0661440629629,0.0154,360.89,A
N1,1353,link,Link 901,21.520666,92.0661667,0.5550000000000068,360.902,
N1,1354,bridge,Bridge 293,21.5195088091891,92.0666746302702,0.005,361.043,A
N1,1355,link,Link 902,21.5161111,92.068166,0.42399999999997817,361.457,
N1,1356,bridge,Bridge 294,21.5137419731132,92.069340890566,0.003,361.751,A
N1,1357,link,Link 903,21.5126944,92.0698604,0.027000000000043656,361.881,
N1,1358,link,Link 904,21.5125556,92.0699438,0.5120000000000005,361.908,
N1,1359,bridge,Bridge 295,21.5104396976562,92.0708606554687,0.0025,362.168,A
N1,1360,link,Link 905,21.5083889,92.0717493,0.20400000000000773,362.42,
N1,1361,link,Link 906,21.5069722,92.072916,0.2839999999999918,362.624,
N1,1362,bridge,Bridge 296,21.5065069274647,92.0733026419014,0.0075,362.691,A
N1,1363,bridge,Bridge 297,21.5051319429577,92.0744452552816,0.0124,362.889,A
N1,1364,link,Link 907,21.505,92.0745549,0.9110000000000014,362.908,
N1,1365,link,Link 908,21.4974719,92.0765549,0.08899999999999864,363.819,
N1,1366,link,Link 909,21.4968608,92.0769438,0.04800000000000182,363.908,
N1,1367,link,Link 910,21.4964441,92.077166,0.9049999999999727,363.956,
N1,1368,bridge,Bridge 298,21.4957534922651,92.0776785856353,0.014,364.056,A
N1,1369,bridge,Bridge 299,21.4948695143646,92.0783346952486,0.0141,364.184,A
N1,1370,link,Link 911,21.4901941,92.0818049,0.98599999999999,364.861,
N1,1371,link,Link 912,21.4870274,92.0898052,0.2740000000000009,365.847,
N1,1372,link,Link 913,21.4851386,92.091333,0.7000000000000455,366.121,
N1,1373,link,Link 914,21.4793604,92.0938886,0.35799999999994725,366.821,
N1,1374,bridge,Bridge 300,21.4782130684357,92.0947151779329,0.0072,366.98,A
N1,1375,link,Link 915,21.4767771,92.0957497,0.25,367.179,
N1,1376,bridge,Bridge 301,21.4755164496,92.0967866511999,0.014,367.362,A
N1,1377,link,Link 916,21.4750549,92.0971663,0.5220000000000482,367.429,
N1,1378,bridge,Bridge 302,21.4738446327586,92.0980125862068,0.003,367.6,A
